Actor name,Actor date of birth,Actor gender,Actor height,Actor ethnicity,Actor age at movie release,Actor Score Index
oliver_parsons,,M,,,,3.978343730645612
christina_carrafiell,,F,,,,3.978343730645612
andrea_riseborough,1981-10-27,F,1.7,/m/02w7gg,28.0,3.978343730645612
charlie_rowe,1996-04-23,M,1.7,,14.0,3.978343730645612
hannah_sharp,,F,,,,3.978343730645612
ella_purnell,1996-09-17,F,1.52,,13.0,3.978343730645612
kate_bowes_renna,,F,,,,3.978343730645612
izzy_meikle-small,1996-03,F,,,,3.978343730645612
fernando_hernandez,,M,,,,3.9780085196398085
lorne_brass,,M,,,,3.9780085196398085
alexander_bisping,,M,,,,3.9780085196398085
anish_majumdar,,M,,,,3.9780085196398085
mary_mcdonnell,1952-04-28,F,1.689,,38.0,3.977937928746995
gregg_rainwater,1966-02-27,M,1.77,,28.0,3.9777443722138117
robert_mammone,,M,,,,3.9777443722138117
lisa_loeb,1968-03-11,F,1.57,/m/041rx,31.0,3.9775917233597218
jeannette_lewis,,,,,,3.9775917233597218
john_gallagher_jr.,1984-06-17,M,1.75,/m/033tf_,18.0,3.9775826902126843
andré_hennicke,1959-09-21,M,1.76,,50.0,3.977084396885139
wotan_wilke_möhring,1967-05-23,M,,,42.0,3.977084396885139
niels_bruno_schmidt,1975,M,,,34.0,3.977084396885139
cung_le,1972-05-25,M,1.8,/m/01tyl3,37.0,3.977084396885139
eddie_rouse,,M,,,,3.977084396885139
antje_traue,1981-01-18,F,,,28.0,3.977084396885139
friederike_kempter,1979-08-23,F,,,30.0,3.977084396885139
georg_stanford_brown,1943-06-24,M,1.93,/m/0x67,48.0,3.9769979358548584
fred_applegate,1953-02-20,M,,,36.0,3.9762999532025525
tonya_lee_williams,1958-07-12,F,1.72,,31.0,3.9762999532025525
wayne_alexander,1973,M,,,16.0,3.9762999532025525
lee_garlington,1953-07-20,F,1.75,,29.0,3.9762921750249984
chris_parnell,1967-02-05,M,1.73,,29.0,3.9759763031884856
dyan_cannon,1937-01-04,F,1.651,/m/041rx,51.0,3.975928884306026
lezlie_deane,1964-06-01,F,,,27.0,3.975774889910203
cassandra_rachel_friel,,F,,,,3.975774889910203
tobe_sexton,1968-09-06,M,,,23.0,3.975774889910203
chason_schirmer,,,,,,3.975774889910203
lindsey_fields,,F,,,,3.975774889910203
michael_mcnabb,,,,,,3.975774889910203
angelina_estrada,,F,,,,3.975774889910203
brandon_craggs,1991-08-18,M,,,13.0,3.9756633365358254
jeffrey_tedmori,1993-05-20,,,,12.0,3.9756633365358254
seth_adkins,1989-10-30,M,1.6764,,15.0,3.9756633365358254
sammi_kane_kraft,1992-04-02,F,,,13.0,3.9756633365358254
bill_barretta,1964-06-19,M,,,34.0,3.975266757896652
fozzie_bear,,,,,,3.975266757896652
paula_malcomson,1970,F,,,23.0,3.9750315732567203
mädchen_amick,1970-12-12,F,1.676,,21.0,3.975005099404437
chuck_close,1940-07-05,M,,,53.0,3.9749340410474816
brooke_hayward,1937-07-05,F,,,56.0,3.9749340410474816
peter_duchin,1937-07-28,M,,,56.0,3.9749340410474816
adèle_chatfield-taylor,,F,,,,3.9749340410474816
sam_stoneburner,1929-02-24,M,,,64.0,3.9749340410474816
lou_milione,1963-05-24,M,,,30.0,3.9749340410474816
kazuko,,F,,,,3.9749340410474816
vasek_simek,1928-10-13,M,,,65.0,3.9749340410474816
joe_pentangelo,,M,,,,3.9749340410474816
j.j._abrams,1966-06-27,M,1.7,/m/041rx,27.0,3.9749340410474816
william_s._taylor,,M,,,,3.9748881172649266
roxanne_hart,1952-07-27,F,1.72,,30.0,3.9746723776108106
patton_oswalt,1969-01-27,M,1.7,/m/04tvpv,34.0,3.9746565152893405
gene_hackman,1930-01-30,M,1.88,/m/07hwkr,50.0,3.9746207213467626
peter_gallagher,1955-08-19,M,1.75,,33.0,3.974416113138228
devon_aoki,1982-08-10,F,1.651,/m/0cn68,20.0,3.9743971002405307
yvonne_de_carlo,1922-09-01,F,1.62,,68.0,3.974018907860956
linda_gray,1940-09-12,F,1.715,,50.0,3.974018907860956
jonathan_taylor_thomas,1981-09-08,M,1.651,,12.0,3.9738475680023932
james_bond_iii,,M,,,,3.973755528059538
darryl_m._bell,1963-05-10,M,,/m/0x67,24.0,3.973755528059538
kyme,1962-11-21,F,,/m/0x67,25.0,3.973755528059538
ellen_holly,1931-01-16,F,,/m/0x67,57.0,3.973755528059538
kieran_mulroney,1965-09-24,M,,,27.0,3.9737279864773947
george_lazenby,1939-09-05,M,1.88,,53.0,3.9737279864773947
richard_anderson,1926-08-08,M,1.93,,66.0,3.9737279864773947
michael_zwiener,,,,,,3.973569435145941
troy_simmons,,M,,,,3.973569435145941
marcus_toji,1984-11-03,M,,,9.0,3.973569435145941
jon_paul_steuer,1984-03-27,M,,,10.0,3.973569435145941
joey_simmrin,,,,,,3.973569435145941
danny_pritchett,,,,,,3.973569435145941
gemmenne_de_la_peña,1992-06-28,F,,,13.0,3.9735031814820356
dina_facklis,,F,,,,3.9735031814820356
judith_mcconnell,1944-04-06,F,,,61.0,3.9735031814820356
beetlejuice,1968-06-02,M,1.29,/m/0x67,33.0,3.9733136149397073
patrick_macnee,1922-02-06,M,1.803,,59.0,3.973141143330077
teresa_wright,1918-10-27,F,1.6,,70.0,3.9730935217464847
raquel_alessi,1983-03-07,F,,,23.0,3.973009871232409
don_adams,1923-04-13,M,1.75,/m/041rx,76.0,3.9727012547067546
aleksa_palladino,1980-09-21,F,,,25.0,3.9724881081224193
marcia_cross,1962-03-25,F,1.78,,27.0,3.9724323694366697
joyce_meadows,,F,,,,3.9724323694366697
tony_maggio,,M,,,,3.9724323694366697
christopher_meloni,1961-04-02,M,1.829,,33.0,3.972393957582851
sasha_grey,1988-03-14,F,1.67,/m/033tf_,20.0,3.9723323221699416
tate_taylor,,M,,,,3.9722037066035534
viv_leacock,1974-04-20,M,1.8,,28.0,3.9722037066035534
harley_cross,1978,M,,,8.0,3.9721409007526
raul_davila,1931-09-15,M,,,55.0,3.9721409007526
moses_gunn,1929-10-02,M,,/m/0x67,52.0,3.97196917593349
barbara_eden,1934-08-23,F,1.62,,61.0,3.9717769740555595
john_hillerman,1932-12-20,M,1.7,,63.0,3.9717769740555595
michael_lundberg,,,,,,3.9717769740555595
barclay_wright,,,,,,3.9714922114959
robert_jezek,,M,,,,3.9714922114959
elizabeth_barondes,1964-06-28,F,,,26.0,3.971165726869416
mary_catherine_wright,1948-03-19,F,,,32.0,3.9709335499704888
tony_orlando,1944-04-03,M,,,68.0,3.9709171520855255
peggy_stewart,1923-06-05,F,,,88.0,3.9709171520855255
ciara,1985-10-25,F,1.77,,26.0,3.9709171520855255
christopher_guest,1948-02-05,M,1.8,/m/041rx,32.0,3.970749583714367
asher_d,1982-06-30,M,,,23.0,3.9702462303345825
serena_reeder,1983-04-08,F,,,22.0,3.9702462303345825
sullivan_walker,1946-11-20,M,,,58.0,3.9702462303345825
philip_gordon,,,,,,3.9700550379241215
michael_saccente,,,,,,3.9700550379241215
charles_mesure,1970-08-12,M,,,34.0,3.9700550379241215
tory_mussett,1978-06-26,F,,,26.0,3.9700550379241215
gerry_mendicino,1950,M,,,48.0,3.9699556009302843
trisha_gorman,,F,,,,3.9699545867679964
brad_morris,,M,,,,3.9699545867679964
kasey_campbell,1993-12-27,M,,,18.0,3.9699545867679964
amy_schumer,1981-06-01,F,,,31.0,3.9699545867679964
nancy_walls,1966-07-19,F,1.73,,45.0,3.9699545867679964
tonita_castro,,F,,,,3.9699545867679964
leslie_murphy,,F,,/m/02ctzb,,3.9699545867679964
nikki_cox,1978-06-02,F,1.7,,10.0,3.9698896814903484
tamlyn_tomita,1966-01-27,F,1.57,/m/0cn68,24.0,3.9698502800300557
cody_grella,,M,,,,3.969579760777637
tom_clark,,M,,/m/02ctzb,,3.969579760777637
stefan_kapicic,1978-12-01,M,1.93,/m/02ctzb,33.0,3.969579760777637
michael_eric_kramer,,M,,,,3.9695681578757993
harry_northup,1940-09-02,M,1.87,,46.0,3.9695681578757993
mark_harden,,,,,,3.9695681578757993
johnny_ray_mcghee,,,,,,3.9695681578757993
renée_humphrey,1975-01-27,F,,,20.0,3.9694565801565833
shannon_wilcox,,F,,,,3.968960230042081
keith_jardine,1975-10-31,M,1.85,,33.0,3.9685705243549023
ramsey_moore,,M,,,,3.9685705243549023
brighid_fleming,,,,,,3.9685705243549023
mimi_michaels,1983-02-22,F,,,26.0,3.9685705243549023
jonathan_chase,1979-10-26,M,1.9,,29.0,3.9685705243549023
vincent_price,1911-05-27,M,1.93,,75.0,3.968517878685448
richard_hamilton,1920-12-31,M,,,73.0,3.96845487215797
jennifer_banko-stewart,1978-11-08,F,,,9.0,3.968380655967197
owen_campbell,,,,,,3.9681462960516254
ele_bardha,,M,,/m/0dc58y8,,3.9681462960516254
conor_donovan,,,,,,3.9681462960516254
ethan_cutkosky,1999-08-19,M,,,11.0,3.9681462960516254
j._david_moeller,1945-08-09,M,,,65.0,3.9681462960516254
edward_graydon_carter,1949-07-14,M,,,55.0,3.96813422106022
kevin_rahm,1971-01-07,M,,,33.0,3.96813422106022
jeff_harding,,M,,,,3.96813422106022
tara_summers,1979-12-19,F,1.7,/m/02w7gg,24.0,3.96813422106022
sam_vincenti,,M,,,,3.96813422106022
max_morris,,M,,,,3.96813422106022
jo_yang,,F,,,,3.96813422106022
scott_bairstow,1970-04-23,M,1.727,,27.0,3.9681140205915795
john_getz,1946-10-15,M,,,37.0,3.968080826937699
carla_jimenez,1974-05-14,F,1.6,,32.0,3.9680569375886194
anne_pitoniak,1922-03-30,F,,,61.0,3.9678763719558083
david_vadim,1972-03-28,M,,,24.0,3.967833672077485
leonard_l._thomas,1961-08-31,M,1.82,,31.0,3.967686385466887
jean_reno,1948-07-30,M,1.88,,47.0,3.966936990378023
robert_alan_beuth,1957-11-30,M,,,31.0,3.9668005138583533
kevin_wixted,,,,,,3.9661053511085003
tom_hodges,1965-07-01,M,,,20.0,3.9661053511085003
courtney_thorne-smith,1967-11-08,F,1.68,,18.0,3.9661053511085003
ciro_poppiti,,,,,,3.9661053511085003
nell_carter,1948-09-13,F,1.499,/m/0x67,33.0,3.96609926554025
mitch_kreindel,,,,,,3.96609926554025
michael_j._pollard,1939-05-30,M,1.676,,48.0,3.9660624949219905
bone_crusher,1971-08-23,M,1.88,,34.0,3.965978277767225
lauren_london,1984-12-05,F,1.57,/m/0x67,21.0,3.965978277767225
lauren_leah_mitchell,,,,,,3.965978277767225
jackie_long,1981-10-23,M,,,24.0,3.965978277767225
monica,,F,,,,3.965978277767225
evan_ross,1988-08-26,M,1.85,/m/02ctzb,17.0,3.965978277767225
merwin_mondesir,1976-02-21,M,,,25.0,3.9656291720167522
james_costa,,M,,,,3.965536025153554
ritch_brinkley,1944-03-18,M,,,40.0,3.9650284865906773
jack_davidson,,M,,,,3.9646542290427864
tadashi_yamashita,1942,M,,/m/0cn68,38.0,3.964326460461778
karen_carlson,1945-01-15,F,,,35.0,3.964326460461778
art_hindle,1948-07-21,M,,,32.0,3.964326460461778
carol_bagdasarian,,,,,,3.964326460461778
kurt_grayson,,,,,,3.964326460461778
kim_lankford,1955-06-14,F,,,25.0,3.964326460461778
matthew_newton,1977-01-22,M,1.78,,24.0,3.964324406292535
richael_tanner,,,,,,3.964324406292535
graham_greene,1952-06-22,M,1.79,/m/01trsl,33.0,3.964270318411196
neil_diamond,1941-01-24,M,1.829,/m/09kr66,60.0,3.963886773766052
brett_armstrong,,M,,,,3.963886773766052
patrick_pfrimmer,,M,,,,3.963886773766052
william_holden,1918-04-17,M,1.803,,63.0,3.963807662295168
marisa_berenson,1947-02-15,F,1.72,,34.0,3.963807662295168
craig_stevens,1918-07-08,M,1.93,,62.0,3.963807662295168
loretta_swit,1937-11-04,F,1.676,,43.0,3.963807662295168
diane_delano,1957-01-29,F,,,31.0,3.9634852568412824
linda_thorson,1947-06-18,F,1.75,,51.0,3.9633348078047503
vanessa_baden,1985-09-08,F,1.71,/m/0x67,11.0,3.9632797493825023
james_g._macdonald,,M,,,,3.9632228468661697
dan_monahan,1955-07-20,M,,,27.0,3.962787087501347
paterson_joseph,1964-06-22,M,1.727,,41.0,3.9620933495419877
nikolai_kinski,1976-07-30,M,,,29.0,3.9620933495419877
caroline_chikezie,1974-02-19,F,1.68,/m/0278pqj,31.0,3.9620933495419877
betty_okino,1975-06-04,F,1.62,,30.0,3.9620933495419877
igor_hiller,,M,,,,3.961931518712049
kathy_griffin,1960-11-04,F,1.6023,,34.0,3.9618981101143382
keegan_sigurnjak,,,,,,3.9613327926213002
juno_ruddell,,F,,,,3.9613327926213002
ken_russell,1927-07-03,M,,,62.0,3.9612926378021673
charlotte_rae,1926-04-22,F,1.524,,66.0,3.961185860019177
sam_scarber,1949-06-24,M,,,40.0,3.9611183676840747
jonathan_groff,1985-03-26,M,1.8,,25.0,3.960902539862302
john_putch,1961-07-27,M,,,21.0,3.960645041815065
dan_blasko,,,,,,3.960645041815065
p._h._moriarty,1939-02-27,M,,,44.0,3.960645041815065
liz_morris,,,,,,3.960645041815065
joey_dedio,1963-09-11,M,,,35.0,3.9605419883423116
will_keenan,1974-09-14,M,,,24.0,3.9605419883423116
becky_caldwell,,,,,,3.9605419883423116
abbey_hope,,,,,,3.9605419883423116
steve_hayes,,M,,,,3.9605419883423116
miss_coco_peru,,M,,,,3.9605419883423116
john_paul_pitoc,1974-03-05,M,,,24.0,3.9605419883423116
andrew_rannells,1978-08-23,M,,,31.0,3.960401812628366
michael_p._byrne,,,,,,3.9603747095970383
ellerine_harding,,,,,,3.9603747095970383
benjamin_brown,1968,M,,,30.0,3.9603747095970383
sparks,,,,,,3.960022506114465
monty_bane,,M,,,,3.960022506114465
dan_martin,1951-12-22,M,,/m/0x67,40.0,3.960022506114465
john_landis,1950-08-03,M,,,41.0,3.960022506114465
tobe_hooper,1943-01-25,M,,,49.0,3.960022506114465
joe_dante,1946-11-28,M,,,45.0,3.960022506114465
clive_barker,1952-10-05,M,,/m/02w7gg,39.0,3.960022506114465
peter_lewis,,M,,,,3.959500053067378
frank_mcrae,1942-06-03,M,,/m/0x67,40.0,3.9593131532009793
ric_ocasek,1949-03-23,M,1.93,,38.0,3.9592474917948017
john_scott_clough,,,,,,3.9592313958335454
eddie_deezen,1958-03-06,M,1.8,,24.0,3.9592007359237193
kara_pacitto,1989-09-15,F,,,18.0,3.9591113097533617
jessica_rizo,,F,1.7,,,3.9591113097533617
romina_espinosa,1988-01-13,,,,20.0,3.9591113097533617
jason_watkins,1966,M,,,42.0,3.9591113097533617
jessica_ritchie,1990-01-12,F,,,18.0,3.9591113097533617
kelsey_sanders,1990-07-11,F,1.6,,18.0,3.9591113097533617
paul_butterworth,,M,,,,3.9591113097533617
johnny_erasme,,M,,,,3.9591113097533617
wes_hager,,,,,,3.9591113097533617
sonia_rockwell,,,,,,3.9591113097533617
hazel_dean,,F,,,,3.9591113097533617
lexi_ainsworth,1992-10-28,F,1.55,,15.0,3.9591113097533617
garrett_swann,1969-04-12,M,,,39.0,3.9591113097533617
kris_edwards,,,,,,3.9591113097533617
kimberley_nixon,1985-09-24,F,1.65,,22.0,3.9591113097533617
jessica_jann,1989-12-01,F,1.68,,18.0,3.9591113097533617
linzey_cocker,1987-05-19,F,1.6,,21.0,3.9591113097533617
michele_fischer,,,,,,3.9591113097533617
dane_nielsen,,,,,,3.9591113097533617
sandahl_bergman,1951-11-14,F,1.78,,28.0,3.9588554442566446
cassandra_bell,,F,,,,3.957898222760521
trevor_white,1970-10-26,M,,,33.0,3.957898222760521
hannah_tointon,1987-12-28,F,1.65,/m/0g96wd,18.0,3.9578711812666065
chris_carmack,1980-12-22,M,1.85,,25.0,3.9578711812666065
robert_coleby,1947,M,,,49.0,3.9578604183096497
joe_guzaldo,,,,,,3.957409013210532
kevin_ian_pardue,1975-09-23,M,1.88,,25.0,3.956593755070475
andrew_wilson,1964-08-22,M,,,31.0,3.9556554282104677
victor_rasuk,1984-01-15,M,1.676,,21.0,3.9556238930848715
jason_jones,1967-06-03,M,,,42.0,3.9556205696805993
bridget_shergalis,,F,,,,3.9556205696805993
andrew_caldwell,1989-07-25,M,,,20.0,3.9556205696805993
chris_weitz,1969-11-30,M,,,29.0,3.954793655518217
angela_kinsey,1971-06-25,F,1.549,/m/0fqz6,36.0,3.9547586507391435
kelly_wade,,F,,,,3.9546737196362063
jasper_newell,,M,,,,3.9546737196362063
blake_delong,,M,,,,3.9546737196362063
james_chen,,M,1.8,,,3.9546737196362063
rock_duer,,M,,,,3.9546737196362063
michael_campbell,,M,,,,3.9546737196362063
andy_gershenzon,,M,,,,3.9546737196362063
mark_elliot_wilson,,M,,,,3.9546737196362063
ursula_parker,,F,,,,3.9546737196362063
kenneth_franklin,,M,,,,3.9546737196362063
jamal_mallory-mccree,,M,,/m/0x67,,3.9546737196362063
guillermo_arriaga,1958-03-13,M,,,47.0,3.954496741213254
ignacio_guadalupe,1960-03-13,M,,/m/09k5jvk,45.0,3.954496741213254
julio_cedillo,1970,M,,,35.0,3.954496741213254
carsten_bjørnlund,1973-06-28,M,,,38.0,3.9544307088122417
jørgen_langhelle,1965-08-18,M,,,46.0,3.9544307088122417
jan_gunnar_røise,1975-09-24,M,,,36.0,3.9544307088122417
kristofer_hivju,1978-12-07,M,,,32.0,3.9544307088122417
jo_adrian_haavind,,M,,,,3.9544307088122417
stig_henrik_hoff,1965-02-04,M,,,46.0,3.9544307088122417
trond_espen_seim,1971-10-04,M,1.86,,40.0,3.9544307088122417
matt_borlenghi,1967-05-25,M,,,22.0,3.95433211206021
burr_debenning,1936-09-21,M,,,52.0,3.95433211206021
beatrice_boepple,1962-02-07,F,,,27.0,3.95433211206021
michael_ashton,,,,,,3.95433211206021
kara_marie,,F,,,,3.95433211206021
joe_seely,1960-02-18,M,,,29.0,3.95433211206021
erika_anderson,1963-01-01,F,1.8,,26.0,3.95433211206021
valorie_armstrong,,F,,,,3.95433211206021
wally_george,1931-12-04,M,1.75,,57.0,3.95433211206021
stephanie_leonidas,1984-02-14,F,,/m/04hlx1,20.0,3.9539284226931617
paul_rudd,1969-04-06,M,1.78,/m/041rx,26.0,3.953538191310676
mina_badie,,F,,,,3.9534026115457106
vincent_marzello,,M,,/m/0xnvg,,3.9534026115457106
heather_ann_nurnberg,,F,,,,3.9534026115457106
johnny_myers,,M,,,,3.9534026115457106
annie_ryan,,F,,,,3.9534026115457106
shelly_desai,1935-12-03,M,,,60.0,3.95337809521905
joshua_shalikar,1988-10-24,M,,,3.0,3.9523059210764617
daniel_shalikar,1988-10-24,M,,,3.0,3.9523059210764617
john_shea,1949-04-14,M,1.84,,43.0,3.9523059210764617
donna_kimball,,F,,,,3.9519553255048896
shane_skelton,,M,,,,3.9519553255048896
geraldine_page,1924-11-22,F,1.715,,56.0,3.9515049027994777
david_selby,1941-02-05,M,1.9,,39.0,3.9511522696621943
brian_zarate,,M,,,,3.9509127566918516
benjamin_nurick,1977-09-15,M,,,27.0,3.9509127566918516
chelsea_hobbs,1985-02-18,F,1.67,/m/044038p,20.0,3.9509127566918516
don_nguyen,,M,,,,3.9509127566918516
martin_p._robinson,1954-03-09,M,,,36.0,3.9508088738287332
michael_della_femina,,M,,,,3.95076014926138
stella_maeve,1989-11-14,F,1.54,,15.0,3.9505064587126584
michael_showalter,1970-06-17,M,1.8,/m/041rx,31.0,3.9504373211048702
marie_matiko,1971-09-12,F,1.83,/m/04czx7,28.0,3.950418392117157
edoardo_ballerini,1970-03-20,M,1.75,,26.0,3.950410890349189
emily_deschanel,1976-10-11,F,1.75,/m/033tf_,17.0,3.9503144243758026
candace_cameron-bure,1976-04-06,F,1.57,/m/025_0f0,12.0,3.9500144597524067
sean_maguire,1976-04-18,M,1.759,,16.0,3.949859177855066
paris_vaughan,,,,,,3.9491174268945946
peter_o'toole,1932-08-02,M,1.91,/m/02g7sp,47.0,3.9491115523454305
abigail_spencer,1981-08-04,F,1.65,,29.0,3.948984789894083
jenna_bryant,,F,,,,3.9487945706142322
nick_bylsma,,M,,,,3.9487945706142322
ryan_doom,,M,,,,3.9487945706142322
jacqueline_mazarella,,F,1.72,,,3.9487945706142322
shirley_norris,,F,,,,3.9487945706142322
gary_goetzman,1952-11-06,M,,,34.0,3.948698064924907
laurie_anderson,1947-06-05,F,,,39.0,3.948698064924907
leib_lensky,,,,,,3.948698064924907
sandy_mcleod,,F,,,,3.948698064924907
patricia_falkenhain,,,,,,3.948698064924907
george_'red'_schwartz,,,,,,3.948698064924907
john_cale,1942-03-09,M,1.8,/m/06gbnc,44.0,3.948698064924907
mike_vogel,1979-07-17,M,1.78,,24.0,3.9485077406660043
julius_washington,,M,,,,3.9484800147259955
sylvia_castro_galan,,F,,,,3.9484800147259955
j._c._mackenzie,,M,,,,3.9484800147259955
peyton_'alex'_smith,,M,,,,3.9484800147259955
joe_nemmers,,M,,,,3.9484800147259955
adam_rothenberg,,M,,,,3.9484800147259955
ezra_buzzington,,M,1.74,,,3.948361702447824
michael_mcgrady,1960-03-30,M,,,38.0,3.9481272320145604
lou_hancock,,M,,,,3.94772848213152
mary-louise_parker,1964-08-02,F,1.73,/m/065b6q,27.0,3.947456253958675
bryan_pringle,1935-01-19,M,,/m/02w7gg,50.0,3.9474292941768794
rebecca_pidgeon,1965-10-10,F,,,36.0,3.947407226921079
idalis_deleon,1966-06-15,F,1.7,,39.0,3.947318416255193
alex_neuberger,1992-11-27,M,,,13.0,3.947318416255193
jimmie_dale_gilmore,1945-05-06,M,,,48.0,3.9472058839653412
kaili_vernoff,,F,,,,3.946985072500846
david_mendenhall,1971-06-13,M,,,15.0,3.946825965343783
geneviève_bujold,1942-07-01,F,,,37.0,3.946702496307621
paul_diomede,1970-02-21,M,,,38.0,3.9466793122052137
laura_ramsey,1982-11-14,F,1.6,,22.0,3.9466435469967287
gustave_johnson,1943-01-30,M,,,60.0,3.9465026330907556
matt_price,,M,,,,3.9463823353116547
eddie_vedder,1964-12-23,M,1.71,,42.0,3.9463823353116547
tyler_nilson,,,,,,3.9463823353116547
john_maynard,1959-02-07,M,,,48.0,3.9463823353116547
kshitij_pendurkar,,,,,,3.9463823353116547
danica_rozelle,,,,,,3.9463823353116547
simon_helberg,1980-12-09,M,1.63,,27.0,3.9463823353116547
jackson_browne,1948-10-09,M,1.78,,59.0,3.9463823353116547
patrick_faucette,,,,,,3.9463823353116547
steve_bannos,1960-08-05,M,,,47.0,3.9463823353116547
deanna_brooks,1974-04-30,F,1.63,,33.0,3.9463823353116547
paul_feig,1962-09-17,M,1.83,,45.0,3.9463823353116547
jack_saperstein,,,,,,3.9463823353116547
aron_johnson,,,,,,3.9463823353116547
christopher_hurt,,,,,,3.9463823353116547
terrence_beasor,1935-02-02,M,,,72.0,3.9463823353116547
ajla_hodzic,,F,,,,3.9463823353116547
stacey_scowley,,F,1.67,,,3.9463823353116547
chip_hormess,,,,,,3.9463823353116547
willow_geer,1981-03-02,F,,,26.0,3.9463823353116547
oscar_dillon,,M,,,,3.9463823353116547
"david_""honeyboy""_edwards",1915-06-28,M,,/m/0x67,92.0,3.9463823353116547
gerry_black,,M,,,,3.9463823353116547
maggie_mannion,,F,,,,3.9463823353116547
taylor_jamison_hubert,,,,,,3.9463823353116547
jacques_slade,,M,,,,3.9463823353116547
ghostface_killah,1970-05-09,M,1.85,,37.0,3.9463823353116547
anne_meara,1929-09-20,F,,,61.0,3.945830244468694
jorma_taccone,1977-03-19,M,1.73,,32.0,3.945820601465288
john_boylan,,M,,,,3.945820601465288
ben_best,,M,1.75,,,3.945820601465288
mousa_kraish,1975,M,,,34.0,3.945820601465288
matt_lauer,1957-12-30,M,1.8,,51.0,3.945820601465288
daphne_rubin-vega,1969-11-18,F,1.57,,28.0,3.94550111466773
jon_abrahams,1977-10-29,M,1.72,,21.0,3.9454922544990345
jeanie_hackett,,F,,,,3.9454665433701805
arthur_taxier,,,,,,3.945280561815812
frank_military,,M,,,,3.9451766727272575
samantha_eggar,1939-03-05,F,1.65,,57.0,3.945066040826142
kate_mcgregor-stewart,1944-10-04,F,,,51.0,3.9449931353267336
joe_inscoe,,M,,,,3.9449616231607845
grant_james,,M,,,,3.943898969459247
amy_wright,1950-04-15,F,,,38.0,3.9436991831384898
raz-b,1985-06-13,M,1.68,/m/0x67,18.0,3.9435143802020844
young_rome,1981-10-25,M,,/m/0x67,22.0,3.9435143802020844
tanee_mccall-short,,,,,,3.9435143802020844
marty_dew,,M,,,,3.9435143802020844
lil'_fizz,1985-11-26,M,,,18.0,3.9435143802020844
j-boog,1985-08-11,M,,,18.0,3.9435143802020844
keegan_boos,,M,,,,3.9432697530016645
rick_rossovich,1957-08-28,M,1.93,/m/0ffjqy,27.0,3.943160064336353
ferdy_mayne,1916-03-11,M,,/m/041rx,68.0,3.9430681273341612
gordon_clapp,1948-09-24,M,1.676,,39.0,3.942772957056062
sebastian_tillinger,,M,,,,3.942683826876073
grace_johnston,1984-10-12,F,,,6.0,3.942647782762547
blair_swanson,,,,,,3.942647782762547
rhea_silver-smith,,,,,,3.942647782762547
bruce_abbott,1954-07-28,M,1.83,,31.0,3.9419576942910926
isabelle_fuhrman,1997-02-25,F,1.6,,9.0,3.941794013736519
rebecca_romijn,1972-11-06,F,1.8,/m/07mqps,27.0,3.9414476575894954
audra_lindley,1918-09-24,F,1.72,,69.0,3.9414391721336184
dave_graubart,,M,,,,3.9411478671908395
ronald_joshua_scott,,M,,,,3.9411478671908395
