,Freebase movie ID,Movie name,Movie release date,Movie box office revenue,Movie runtime,Movie languages,Movie countries,Movie genres,Review score,Movie votes,Movie director,Movie star,Movie budget,Movie gross,Movie company,Number of nomination,Nomination winner,Profitability,Log Profitability,Profitability score,Log Revenue,Revenue score,Oscar Multiplication Factor,Movie Success Index
72481,/m/02_55v,alive,1993.0,36733909.0,127.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Thriller, Adventure, Action/Adventure, Drama, Film adaptation, Disaster, Action, Airplanes and airports",7.1,53000.0,Frank Marshall,Ethan Hawke,32000000.0,36733909.0,Film Andes S.A.,0.0,,1.14793465625,0.13796437663453312,4.400574947755544,7.565067157614219,6.468282414798308,1.0,4.747280061515077
72501,/m/09csq1,conan_the_barbarian,1982.0,100000000.0,129.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Thriller, Fantasy Adventure, Adventure, Costume drama, Action/Adventure, Fantasy, Sword and sorcery, Action, Sword and sorcery films",6.9,141000.0,John Milius,Arnold Schwarzenegger,20000000.0,68851475.0,Universal Pictures,0.0,,5.0,1.6094379124341003,5.406429467237093,8.000000004342946,7.285625613822913,1.0,5.209775422696801
72585,/m/0k4p0,tootsie,1982.0,177200000.0,116.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Romantic comedy, Romance Film, Comedy of Errors, Drama, Comedy",7.4,100000.0,Sydney Pollack,Dustin Hoffman,21000000.0,177200000.0,Columbia Pictures,10.0,Jessica Lange,8.438095238095238,2.1327566004475575,5.76415419327606,8.248463720001904,7.752548564631679,1.227154526532013,6.823809671604037
72591,/m/0bbqyd,little_man,2006.0,101589228.0,98.0,"{""/m/02s2l"": ""Estonian Language"", ""/m/02h40lc"": ""English Language""}","United States of America, Canada","Crime Fiction, Comedy, Slapstick",4.5,52000.0,Keenen Ivory Wayans,Shawn Wayans,64000000.0,104003322.0,Revolution Studios,0.0,,1.5873316875,0.46205442254176093,4.622113038291188,8.006847664307772,7.298494010274411,1.0,4.417769973598367
72601,/m/09_0zj,wind,1992.0,5519569.0,126.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Sports, Action/Adventure, Adventure",6.4,2600.0,Carroll Ballard,Matthew Modine,29000000.0,5519569.0,American Zoetrope,0.0,,0.19032996551724138,-1.6589960524559944,3.1722274953849086,6.741905245500713,4.921363630387198,1.0,3.80220551521619
72606,/m/06zlpj,vegas_vacation,1997.0,36400360.0,93.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Comedy, Slapstick",6.0,46000.0,Stephen Kessler,Chevy Chase,25000000.0,36400360.0,Warner Bros.,0.0,,1.4560144,0.3757028398354775,4.563085724774261,7.561105690779016,6.460837867898094,1.0,4.526698605948259
72660,/m/01pv91,chicken_run,2000.0,224834564.0,84.0,"{""/m/02h40lc"": ""English Language""}",United Kingdom,"Adventure, Children's/Family, Stop motion, Animation, Adventure Comedy, Comedy, Escape Film, Fantasy, Family Film, Family-Oriented Adventure",7.0,181000.0,Peter Lord,Mel Gibson,45000000.0,224834564.0,Aardman Animations,0.0,,4.996323644444445,1.6087023708786112,5.405926673418613,8.351863078404222,7.946860773997538,1.0,5.418780485276522
72680,/m/02jkkv,out_of_sight,1998.0,77745568.0,122.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Romantic comedy, Crime Fiction, Indie, Heist, Film adaptation, Action/Adventure, Thriller, Comedy, Crime Thriller, Drama, Romantic drama, Romance Film, Action",7.0,88000.0,Steven Soderbergh,George Clooney,48000000.0,77745966.0,Universal Pictures,2.0,,1.6196993333333334,0.4822405353112735,4.63591165054346,7.890675646397443,7.080178908368127,1.10407241596645,5.47675713336022
72739,/m/0ptdz,the_family_man,2000.0,124745083.0,124.0,"{""/m/02bjrlw"": ""Italian Language"", ""/m/02h40lc"": ""English Language""}",United States of America,"Romantic comedy, Comedy-drama, Christmas movie, Fantasy, Comedy, Drama, Romantic drama, Time travel, Romance Film",6.8,105000.0,Brett Ratner,Nicolas Cage,60000000.0,124745083.0,Universal Pictures,0.0,,2.079084716666667,0.7319277568030833,4.806590235026366,8.096023439796504,7.466076693812039,1.0,5.068346740074753
72760,/m/02725hs,captain_corelli's_mandolin,2001.0,62112895.0,133.0,"{""/m/0349s"": ""Greek Language"", ""/m/02bjrlw"": ""Italian Language"", ""/m/02h40lc"": ""English Language"", ""/m/04306rv"": ""German Language""}","France, United States of America, United Kingdom","Film adaptation, War film, Period piece, Drama, Music, Romantic drama, Romance Film",5.9,33000.0,John Madden,Nicolas Cage,57000000.0,62112895.0,Universal Pictures,0.0,,1.0896999122807018,0.08590234850212425,4.364986930019361,7.793181778601512,6.896964533116976,1.0,4.5693464096781735
72773,/m/056qgs,the_rugrats_movie,1998.0,140894675.0,89.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Adventure, Children's/Family, Animation, Children's, Comedy, Family Film",5.9,18000.0,Igor Kovalyov,Elizabeth Daily,24000000.0,140894675.0,Paramount Pictures,0.0,,5.870611458333333,1.7699587950817013,5.5161566565844184,8.148894582694123,7.5654342599215045,1.0,5.078845456621659
72788,/m/08d4qx,doa:_dead_or_alive,2006.0,7516532.0,87.0,"{""/m/02h40lc"": ""English Language""}","United States of America, United Kingdom, Germany","Thriller, Action/Adventure, Action, Martial Arts Film, Adventure",4.8,44000.0,Corey Yuen,Jaime Pressly,21000000.0,7563172.0,Dimension Films,0.0,,0.3579300952380952,-1.027417576346128,3.60395531729044,6.876017568494951,5.173392871060069,1.0,3.6096574927381426
72793,/m/02nt3d,along_came_polly,2004.0,171963390.0,90.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Romantic comedy, Gross out, Romance Film, Gross-out film, Comedy",6.0,129000.0,John Hamburg,Ben Stiller,42000000.0,178311729.0,Universal Pictures,0.0,,4.094366428571429,1.409611987037347,5.269834547056833,8.235436000518403,7.72806635318518,1.0,5.079412252067764
72794,/m/01n4z6,hackers,1995.0,7563728.0,105.0,"{""/m/03_9r"": ""Japanese Language"", ""/m/02bjrlw"": ""Italian Language"", ""/m/02h40lc"": ""English Language"", ""/m/06b_j"": ""Russian Language""}",United States of America,"Thriller, Crime Fiction, Cult, Action/Adventure, Drama, Comedy, Crime Thriller, Action, Teen, Suspense",6.2,66000.0,Iain Softley,Jonny Lee Miller,20000000.0,7563728.0,United Artists,0.0,,0.3781864,-0.9723680832139739,3.641585475166204,6.878735960163352,5.1785013813948595,1.0,3.9576243198370973
72859,/m/027l76k,the_love_letter,1999.0,8276000.0,87.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Romantic comedy, Romance Film, Drama, Comedy, Film adaptation",5.5,4200.0,Peter Ho-Sun Chan,Kate Capshaw,20000000.0,9177355.0,Dreamworks Pictures,0.0,,0.4138,-0.8823725136706944,3.70310370716705,6.917820534470069,5.251950676467971,1.0,3.8274152274178053
72873,/m/06jh_v,the_devil's_rejects,2005.0,19390029.0,107.0,"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","United States of America, Germany","Thriller, Horror",6.8,95000.0,Rob Zombie,Sid Haig,7000000.0,20901859.0,Lions Gate Films,0.0,,2.7700041428571427,1.0188488158144258,5.002720737491822,7.2875784810139494,5.946814596647913,1.0,4.697869893559126
72889,/m/0bt3j9,hairspray,2007.0,202548575.0,115.0,"{""/m/02h40lc"": ""English Language""}","United States of America, United Kingdom","LGBT, Parody, Comedy film, Cult, Musical, Romance Film",6.6,122000.0,Adam Shankman,John Travolta,75000000.0,203553311.0,New Line Cinema,0.0,,2.700647666666667,0.9934916207877154,4.985387330809022,8.306529194261072,7.861667525962899,1.0,5.181175359896137
72920,/m/016z84,nobody's_fool,1994.0,39491975.0,110.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Albino bias, Drama",7.4,19000.0,Robert Benton,Paul Newman,20000000.0,39491975.0,Capella International,2.0,,1.97459875,0.6803652131554089,4.7713436496803405,7.5965088644133365,6.5273689276043,1.10407241596645,5.453719740660102
72922,/m/031zk3,young_guns_ii,1990.0,44143410.0,109.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Action/Adventure, Western, Action, Comedy",6.5,32000.0,Geoff Murphy,Emilio Estevez,20000000.0,44143410.0,Morgan Creek Entertainment,1.0,,2.2071705,0.7917113784818578,4.8474564990763644,7.644865888436932,6.618243381001027,1.0656623837592984,5.083631537052659
72944,/m/0dpl44,crazy_in_alabama,1999.0,2005840.0,111.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Crime Fiction, Social problem film, Comedy-drama, Period piece, Coming of age, Comedy, Drama, Courtroom Drama",6.2,6700.0,Antonio Banderas,Melanie Griffith,15000000.0,2005840.0,Columbia Pictures,0.0,,0.13372266666666666,-2.011987275461368,2.930933439896277,6.302296504178214,4.095233303247709,1.0,3.455326688080316
72949,/m/063dp0,nick_of_time,1995.0,8175346.0,88.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Thriller, Crime Fiction, Psychological thriller, Short Film, Drama, Suspense, Crime Thriller",6.3,40000.0,John Badham,Johnny Depp,33000000.0,8175346.0,Paramount Pictures,0.0,,0.24773775757575758,-1.3953845214197838,3.3524243140359107,6.9125061952145215,5.241963757612563,1.0,3.918428660061572
72972,/m/01jz08,daddy_day_care,2003.0,164433867.0,92.0,"{""/m/049ph"": ""Klingon language"", ""/m/02h40lc"": ""English Language"", ""/m/04306rv"": ""German Language""}",United States of America,"Workplace Comedy, Children's, Comedy, Family Film, Domestic Comedy, Slapstick",5.6,65000.0,Steve Carr,Eddie Murphy,60000000.0,164433867.0,Revolution Studios,0.0,,2.74056445,1.0081639028337757,4.995416856212018,8.215991272879549,7.691525043389794,1.0,4.896343731888507
72997,/m/0cs_w9,the_fourth_protocol,1987.0,12423831.0,118.0,"{""/m/02h40lc"": ""English Language""}",United Kingdom,"Thriller, Action Thrillers, Mystery, Glamorized Spy Film, Film adaptation, Action, Spy",6.6,9200.0,John Mackenzie,Michael Caine,6000000.0,12423831.0,Fourth Protocol,0.0,,2.0706385,0.7278570138213702,4.803807599031775,7.09425557005741,5.5835144511785115,1.0,4.49245017405888
73017,/m/0sxfd,terms_of_endearment,1983.0,108423489.0,132.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Romantic comedy, Tragedy, Comedy film, Family Drama, Comedy-drama, Drama, Film adaptation, Romance Film, Tragicomedy, Family Film",7.4,57000.0,James L. Brooks,Shirley MacLaine,8000000.0,108423749.0,Paramount Pictures,11.0,"Jack Nicholson, Shirley MacLaine, James L. Brooks, James L. Brooks, Producer, James L. Brooks",13.552936125,2.6066032120440963,6.088061313737055,8.035123382499526,7.351630870678015,1.2353971834850466,6.843005601898508
73027,/m/0404j37,the_hurt_locker,2008.0,49230772.0,130.0,"{""/m/0jzc"": ""Arabic Language"", ""/m/02h40lc"": ""English Language"", ""/m/02hwyss"": ""Turkish Language""}",United States of America,"Thriller, Action Thrillers, Action/Adventure, Drama, War film, Combat Films",7.5,430000.0,Kathryn Bigelow,Jeremy Renner,15000000.0,49259766.0,Voltage Pictures,0.0,,3.2820514666666667,1.1884686740399693,5.118667709584171,7.69223665492772,6.707264419800559,1.0,5.111260996227724
73111,/m/09m6px,heaven's_prisoners,1996.0,5009305.0,132.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Crime Fiction, Thriller, Psychological thriller, Mystery, Drama, Suspense, Film adaptation, Crime Thriller, Slasher",5.8,5100.0,Phil Joanou,Alec Baldwin,25000000.0,5009305.0,PVM Entertainment,0.0,,0.2003722,-1.607578641949181,3.207374872133491,6.699777561945528,4.842195602717016,1.0,3.6458797329581416
73133,/m/02p76f9,interview_with_the_vampire:_the_vampire_chronicles,1994.0,223664608.0,123.0,"{""/m/064_8sq"": ""French Language"", ""/m/02h40lc"": ""English Language""}",United States of America,"Drama, Horror, Fantasy",7.5,301000.0,Neil Jordan,Brad Pitt,60000000.0,223664608.0,Geffen Pictures,0.0,,3.7277434666666664,1.3158030818662363,5.205709634893389,8.349597270051165,7.9426027763282585,1.0,5.481527475142061
73151,/m/03cyslc,nick_and_norah's_infinite_playlist,2008.0,33506137.0,89.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Romantic comedy, Musical, Coming of age, Comedy, Drama, Music, Romance Film, Teen",6.6,90000.0,Peter Sollett,Michael Cera,10000000.0,33556631.0,Screen Gems,0.0,,3.3506137,1.2091435230888485,5.1328004070805715,7.525124372868183,6.393220336346829,1.0,4.8112858081596706
73155,/m/034bm_,far_and_away,1992.0,137783840.0,150.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Costume drama, Epic, Period piece, Drama, Romantic drama, Romance Film",6.6,60000.0,Ron Howard,Tom Cruise,60000000.0,137783840.0,Imagine Films Entertainment,0.0,,2.296397333333333,0.8313415180727908,4.8745464562148495,8.139198287411729,7.547212594061114,1.0,5.062092534077269
73159,/m/02ylg6,punch-drunk_love,2002.0,24665649.0,95.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Romantic comedy, Absurdism, Comedy-drama, Drama, Comedy, Romance Film",7.3,152000.0,Paul Thomas Anderson,Adam Sandler,25000000.0,24675714.0,New Line Cinema,0.0,,0.98662596,-0.013464277939980817,4.2970629287643085,7.392092564667151,6.143221642284346,1.0,4.675279679893623
73164,/m/0h0h0,day_of_the_dead,1985.0,34000000.0,100.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Cult, Zombie Film, Horror, Indie",7.1,65000.0,George A. Romero,Lori Cardille,3500000.0,5000000.0,United Film Distribution Company (UFDC),0.0,,9.714285714285714,2.2735975561207935,5.860428783573089,7.531478929815622,6.4051620738883095,1.0,5.138365440089191
73175,/m/04cr1c3,wild_bill,1995.0,2167808.0,98.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Action/Adventure, Revisionist Western, Western",5.9,6600.0,Walter Hill,Jeff Bridges,30000000.0,2193982.0,The Zanuck Company,0.0,,0.07226026666666667,-2.6274808628921114,2.5102007582903374,6.336021014997253,4.158609752659831,1.0,3.2832669430660473
73233,/m/01gc7,braveheart,1995.0,211409945.0,175.0,"{""/m/064_8sq"": ""French Language"", ""/m/04h9h"": ""Latin Language"", ""/m/02h40lc"": ""English Language"", ""/m/01ncmg"": ""Gaelic""}",United States of America,"Biography, Adventure, History, War film, Action/Adventure, Period piece, Drama, Costume drama, Action",8.3,978000.0,Mel Gibson,Mel Gibson,72000000.0,213216216.0,Icon Entertainment International,10.0,"John Toll, Mel Gibson, Peter Frampton, Paul Pattison, Lois Burwell, Mel Gibson, Alan Ladd, Jr. and Bruce Davey, Producers, Lon Bender, Per Hallberg",2.936249236111111,1.0771329968329648,5.042562029547355,8.325125415286015,7.896614288196691,1.227154526532013,6.890435077468089
73253,/m/06_nv6,jason_x,2001.0,16951798.0,91.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Thriller, Science Fiction, Horror, Adventure, Supernatural, Cult, Slasher, Teen",4.4,52000.0,James Isaac,Kane Hodder,11000000.0,17077882.0,New Line Cinema,0.0,,1.5410725454545455,0.43247863209851906,4.6018959281897756,7.229215794239053,5.837137101671274,1.0,3.978929248361094
73284,/m/026mfdt,semi-pro,2008.0,43884904.0,99.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Parody, Sports, Period piece, Comedy",5.8,80000.0,Kent Alterman,Will Ferrell,55000000.0,44004502.0,New Line Cinema,0.0,,0.7979073454545454,-0.22576279672638708,4.1519421233911356,7.642315162553144,6.613449954913826,1.0,4.406309781925389
73310,/m/04pk1f,charlie_and_the_chocolate_factory,2005.0,474968763.0,115.0,"{""/m/02h40lc"": ""English Language""}","United States of America, United Kingdom","Adventure, Children's/Family, Remake, Fantasy, Children's Fantasy, Family Film, Comedy",6.6,441000.0,Tim Burton,Johnny Depp,150000000.0,474968763.0,Warner Bros.,1.0,,3.16645842,1.1526137456707002,5.094158371924681,8.676665049480668,8.557241627239236,1.0656623837592984,5.761388586007725
73323,/m/088s3s,the_best_man,1999.0,34102780.0,120.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Drama, Comedy",6.8,9700.0,Malcolm D. Lee,Taye Diggs,9000000.0,34573780.0,40 Acres & A Mule Filmworks,0.0,,3.789197777777778,1.3321543285569617,5.216886849422148,7.532789796110015,6.407625506251746,1.0,4.88686345958869
73333,/m/0676l_,the_brothers_mcmullen,1995.0,10246600.0,98.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Romantic comedy, Indie, Family Drama, Comedy-drama, Drama, Comedy, Romantic drama, Romance Film, Domestic Comedy",6.6,7500.0,Edward Burns,Jack Mulcahy,238000.0,10426506.0,Brothers McMullen Productions,0.0,,43.05294117647059,3.7624305485509653,6.878149699209802,7.010579825220671,5.426267645194499,1.0,5.0292368564332035
73343,/m/0285qlv,deception,2008.0,17741298.0,108.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Thriller, Psychological thriller, Erotic thriller, Suspense, Crime Thriller, Action",6.1,38000.0,Marcel Langenegger,Hugh Jackman,25000000.0,18024545.0,Rifkin-Eberts,0.0,,0.70965192,-0.3429806826814519,4.071815544500331,7.248985415263368,5.874288964109468,1.0,4.248909262410743
73344,/m/087623,where_the_heart_is,1990.0,1106475.0,107.0,"{""/m/02h40lc"": ""English Language""}",United States of America,"Romantic comedy, Comedy",6.0,1500.0,John Boorman,Dabney Coleman,15000000.0,1106475.0,Touchstone Pictures,0.0,,0.073765,-2.606870914612607,2.5242890915962817,6.0439419983079175,3.609723183930012,1.0,3.157523437147362
73357,/m/0f40w,vanilla_sky,2001.0,203388341.0,136.0,"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","United States of America, Spain","Thriller, Mystery, Science Fiction, Romance Film, Psychological thriller",6.9,253000.0,Cameron Crowe,Tom Cruise,68000000.0,203388341.0,Paramount Pictures,1.0,,2.991005014705882,1.0956094562448282,5.0551919748037895,8.308326056009685,7.865044260419406,1.0656623837592984,5.619947636150537
73392,/m/05f4_n0,kick-ass,2010.0,96188903.0,117.0,"{""/m/02h40lc"": ""English Language""}","United States of America, United Kingdom","Superhero movie, Superhero, Action/Adventure, Comedy, Black comedy, Action",7.6,535000.0,Matthew Vaughn,Aaron Taylor-Johnson,30000000.0,96188903.0,Marv Films,0.0,,3.2062967666666666,1.1651166159254334,5.102704953460978,7.983124976304885,7.253913386282505,1.0,5.283853135128175
73398,/m/0hqrj,on_deadly_ground,1994.0,38590500.0,101.0,"{""/m/0322q8"": ""Inuktitut"", ""/m/02h40lc"": ""English Language""}",United States of America,"Action/Adventure, Thriller, Action Thrillers, Action, Adventure",4.6,23000.0,Steven Seagal,Steven Seagal,50000000.0,38590458.0,Seagal/Nasso Productions,0.0,,0.77181,-0.25901687323801625,4.129210648895244,7.586480416822837,6.508523067843375,1.0,4.082565440686812
